"","language","eta","psi","omega","t"
"936","Ukrainian",0.854077999006424,0.700443592458462,0.258874926184428,16384
"937","Ukrainian",0.819210368367075,0.670822007335362,0.197781642603658,32768
"938","Ukrainian",0.799171076751776,0.657486205392644,0.16699083782577,65536
"939","Ukrainian",NA,NA,NA,131072
"940","Ukrainian",NA,NA,NA,262144
"941","Ukrainian",NA,NA,NA,524288
"942","Ukrainian",NA,NA,NA,1048576
"943","Ukrainian",NA,NA,NA,2097152
"944","Ukrainian",NA,NA,NA,4194304
"945","Ukrainian",NA,NA,NA,8388608
"946","Vietnamese",0.996422486772487,0.372619047619047,0.323809523809524,8
"947","Vietnamese",0.98867756608853,0.259498979115907,0.267168775668776,16
"948","Vietnamese",0.976514433160457,0.265989873431452,0.267468861878883,32
"949","Vietnamese",0.958046554818157,0.229201777484503,0.22944913691827,64
"950","Vietnamese",0.937759225863438,0.293094332434524,0.265568174261192,128
"951","Vietnamese",0.913399890670335,0.31461916279951,0.291659824129306,256
"952","Vietnamese",0.881744776449024,0.324160745190811,0.286543429862963,512
"953","Vietnamese",NA,NA,NA,1024
"954","Vietnamese",NA,NA,NA,2048
"955","Vietnamese",NA,NA,NA,4096
"956","Vietnamese",NA,NA,NA,8192
"957","Vietnamese",NA,NA,NA,16384
"958","Vietnamese",NA,NA,NA,32768
"959","Vietnamese",NA,NA,NA,65536
"960","Vietnamese",NA,NA,NA,131072
"961","Vietnamese",NA,NA,NA,262144
"962","Vietnamese",NA,NA,NA,524288
"963","Vietnamese",NA,NA,NA,1048576
"964","Vietnamese",NA,NA,NA,2097152
"965","Vietnamese",NA,NA,NA,4194304
"966","Vietnamese",NA,NA,NA,8388608
